chr,start,end,name,score,strand,sample
chrV,272091,272624,*,100,*,not_orf
chrV,273886,274567,*,100,*,not_orf
chrV,276153,276572,*,100,*,not_orf
chrV,278164,278298,*,100,*,not_orf
chrV,279626,279930,*,100,*,not_orf
chrV,280682,281710,*,100,*,not_orf
chrV,282366,285241,*,100,*,not_orf
chrV,292551,293050,*,100,*,not_orf
chrV,294813,295410,*,100,*,not_orf
chrV,298001,298950,*,100,*,not_orf
chrV,301616,302806,*,100,*,not_orf
chrV,303195,304030,*,100,*,not_orf
chrV,305592,306323,*,100,*,not_orf
chrV,307196,307653,*,100,*,not_orf
chrV,308123,308413,*,100,*,not_orf
chrV,318342,319963,*,100,*,not_orf
chrV,321846,322686,*,100,*,not_orf
chrV,324095,324272,*,100,*,not_orf
chrV,325936,326174,*,100,*,not_orf
chrV,327031,328477,*,100,*,not_orf
chrV,330207,330576,*,100,*,not_orf
chrV,332306,332582,*,100,*,not_orf
chrV,332830,333176,*,100,*,not_orf
chrV,335188,335946,*,100,*,not_orf
chrV,337340,337949,*,100,*,not_orf
chrV,339472,339864,*,100,*,not_orf
chrV,342167,342855,*,100,*,not_orf
chrV,343232,343320,*,100,*,not_orf
chrV,347612,347912,*,100,*,not_orf
chrV,348400,348729,*,100,*,not_orf
chrV,349346,349980,*,100,*,not_orf
chrV,351182,351698,*,100,*,not_orf
chrV,353236,355466,*,100,*,not_orf
chrV,357730,358105,*,100,*,not_orf
chrV,359061,359562,*,100,*,not_orf
chrV,360314,360502,*,100,*,not_orf
chrV,361794,363100,*,100,*,not_orf
chrV,363702,364589,*,100,*,not_orf
chrV,366517,366802,*,100,*,not_orf
chrV,367428,367838,*,100,*,not_orf
chrV,372013,372326,*,100,*,not_orf
chrV,373234,373448,*,100,*,not_orf
chrV,374545,375215,*,100,*,not_orf
chrV,377614,378762,*,100,*,not_orf
chrV,382103,382595,*,100,*,not_orf
chrV,385876,387232,*,100,*,not_orf
chrV,387795,387932,*,100,*,not_orf
chrV,390052,390590,*,100,*,not_orf
chrV,393712,394292,*,100,*,not_orf
chrV,394867,395348,*,100,*,not_orf
chrV,396172,396769,*,100,*,not_orf
chrV,397653,397952,*,100,*,not_orf
chrV,399055,399496,*,100,*,not_orf
chrV,400842,401135,*,100,*,not_orf
chrV,401869,402871,*,100,*,not_orf
chrV,404352,404813,*,100,*,not_orf
chrV,406387,407342,*,100,*,not_orf
chrV,409063,410189,*,100,*,not_orf
chrV,412618,413394,*,100,*,not_orf
chrV,414179,414481,*,100,*,not_orf
chrV,415554,417281,*,100,*,not_orf
chrV,420709,423952,*,100,*,not_orf
chrV,424311,425188,*,100,*,not_orf
chrV,430449,432495,*,100,*,not_orf
chrV,451243,453459,*,100,*,not_orf
chrV,454919,455146,*,100,*,not_orf
chrV,456036,456319,*,100,*,not_orf
chrV,457605,457806,*,100,*,not_orf
chrV,460223,460526,*,100,*,not_orf
chrV,461740,462585,*,100,*,not_orf
chrV,462866,462968,*,100,*,not_orf
chrV,464842,465303,*,100,*,not_orf
chrV,466025,466208,*,100,*,not_orf
chrV,467470,468370,*,100,*,not_orf
chrV,468816,469686,*,100,*,not_orf
chrV,472424,472657,*,100,*,not_orf
chrV,473988,474041,*,100,*,not_orf
chrV,474805,475020,*,100,*,not_orf
chrV,476228,476345,*,100,*,not_orf
chrV,482848,484788,*,100,*,not_orf
chrV,487193,491530,*,100,*,not_orf
chrV,500348,500630,*,100,*,not_orf
chrV,502894,505392,*,100,*,not_orf
chrV,509798,510373,*,100,*,not_orf
chrV,512106,512744,*,100,*,not_orf
chrV,517459,518216,*,100,*,not_orf
chrV,520771,521029,*,100,*,not_orf
chrV,522669,523369,*,100,*,not_orf
chrV,525759,525974,*,100,*,not_orf
chrV,526651,527082,*,100,*,not_orf
chrV,529418,529530,*,100,*,not_orf
chrV,536021,536300,*,100,*,not_orf
chrV,538279,538434,*,100,*,not_orf
chrV,539168,539464,*,100,*,not_orf
chrV,540363,541690,*,100,*,not_orf
chrV,545055,545611,*,100,*,not_orf
chrV,546414,546817,*,100,*,not_orf
chrV,548079,548421,*,100,*,not_orf
chrV,549517,549724,*,100,*,not_orf
chrV,550527,550865,*,100,*,not_orf
chrV,551122,553334,*,100,*,not_orf
chrVI,7565,10301,*,100,*,not_orf
chrVI,10969,11363,*,100,*,not_orf
chrVI,12259,12929,*,100,*,not_orf
chrVI,13951,14305,*,100,*,not_orf
chrVI,14763,14793,*,100,*,not_orf
chrVI,15431,17004,*,100,*,not_orf
chrVI,18680,23423,*,100,*,not_orf
chrVI,35848,36803,*,100,*,not_orf
chrVI,38674,38843,*,100,*,not_orf
chrVI,40180,40421,*,100,*,not_orf
chrVI,42565,43628,*,100,*,not_orf
chrVI,44392,44655,*,100,*,not_orf
chrVI,45560,49139,*,100,*,not_orf
chrVI,51007,53260,*,100,*,not_orf
chrVI,54696,55366,*,100,*,not_orf
chrVI,55986,56336,*,100,*,not_orf
chrVI,57709,58782,*,100,*,not_orf
chrVI,62837,63016,*,100,*,not_orf
chrVI,63993,64243,*,100,*,not_orf
chrVI,64932,69115,*,100,*,not_orf
chrVI,74427,75179,*,100,*,not_orf
chrVI,76147,76831,*,100,*,not_orf
chrVI,77988,78055,*,100,*,not_orf
chrVI,79161,79344,*,100,*,not_orf
chrVI,80213,80419,*,100,*,not_orf
chrVI,81912,82580,*,100,*,not_orf
chrVI,83875,84145,*,100,*,not_orf
chrVI,87234,87847,*,100,*,not_orf
chrVI,90345,90986,*,100,*,not_orf
chrVI,93376,93499,*,100,*,not_orf
chrVI,95010,95966,*,100,*,not_orf
chrVI,97498,99231,*,100,*,not_orf
chrVI,99599,101628,*,100,*,not_orf
chrVI,103127,103699,*,100,*,not_orf
chrVI,103932,103983,*,100,*,not_orf
chrVI,104462,104701,*,100,*,not_orf
chrVI,106236,107256,*,100,*,not_orf
chrVI,107585,107852,*,100,*,not_orf
chrVI,109930,112345,*,100,*,not_orf
chrVI,113985,114990,*,100,*,not_orf
chrVI,115743,116145,*,100,*,not_orf
chrVI,118484,119429,*,100,*,not_orf
chrVI,123106,123479,*,100,*,not_orf
chrVI,129910,130334,*,100,*,not_orf
chrVI,130981,131810,*,100,*,not_orf
chrVI,134296,134521,*,100,*,not_orf
chrVI,146934,147131,*,100,*,not_orf
chrVI,148459,149110,*,100,*,not_orf
chrVI,149724,150016,*,100,*,not_orf
chrVI,152535,152657,*,100,*,not_orf
chrVI,153124,153393,*,100,*,not_orf
chrVI,154313,154527,*,100,*,not_orf
chrVI,155873,159299,*,100,*,not_orf
chrVI,160360,160535,*,100,*,not_orf
chrVI,161200,162488,*,100,*,not_orf
chrVI,164746,165067,*,100,*,not_orf
chrVI,166566,166746,*,100,*,not_orf
chrVI,167258,169922,*,100,*,not_orf
chrVI,172285,172537,*,100,*,not_orf
chrVI,173877,174265,*,100,*,not_orf
chrVI,176391,177042,*,100,*,not_orf
chrVI,180743,184502,*,100,*,not_orf
chrVI,191338,194812,*,100,*,not_orf
chrVI,196314,196833,*,100,*,not_orf
chrVI,199034,199874,*,100,*,not_orf
chrVI,201709,201960,*,100,*,not_orf
chrVI,203433,203743,*,100,*,not_orf
chrVI,204750,205748,*,100,*,not_orf
chrVI,206257,207452,*,100,*,not_orf
chrVI,208297,208413,*,100,*,not_orf
chrVI,210068,210937,*,100,*,not_orf
chrVI,212973,213312,*,100,*,not_orf
chrVI,216419,216594,*,100,*,not_orf
chrVI,220106,220507,*,100,*,not_orf
chrVI,221418,223258,*,100,*,not_orf
chrVI,223437,224326,*,100,*,not_orf
chrVI,224769,225020,*,100,*,not_orf
chrVI,225958,226963,*,100,*,not_orf
chrVI,227337,227513,*,100,*,not_orf
chrVI,229186,229380,*,100,*,not_orf
chrVI,231941,234242,*,100,*,not_orf
chrVI,237250,237368,*,100,*,not_orf
chrVI,238255,238458,*,100,*,not_orf
chrVI,239060,239114,*,100,*,not_orf
chrVI,239827,239992,*,100,*,not_orf
chrVI,241437,243074,*,100,*,not_orf
chrVI,244159,244279,*,100,*,not_orf
chrVI,245166,246146,*,100,*,not_orf
chrVI,248134,248523,*,100,*,not_orf
chrVI,248894,249066,*,100,*,not_orf
chrVI,249866,250163,*,100,*,not_orf
chrVI,251803,252505,*,100,*,not_orf
chrVI,253329,253592,*,100,*,not_orf
chrVII,11730,12481,*,100,*,not_orf
chrVII,14157,15159,*,100,*,not_orf
chrVII,16307,20978,*,100,*,not_orf
chrVII,22108,22304,*,100,*,not_orf
chrVII,23203,23935,*,100,*,not_orf
chrVII,25395,25718,*,100,*,not_orf
chrVII,27484,27921,*,100,*,not_orf
chrVII,31636,31910,*,100,*,not_orf
chrVII,32635,33098,*,100,*,not_orf
chrVII,35212,35653,*,100,*,not_orf
chrVII,36762,36933,*,100,*,not_orf
chrVII,37526,37617,*,100,*,not_orf
chrVII,38780,39023,*,100,*,not_orf
chrVII,41149,41498,*,100,*,not_orf
chrVII,43174,43307,*,100,*,not_orf
chrVII,44509,45445,*,100,*,not_orf
chrVII,48459,48613,*,100,*,not_orf
chrVII,49365,49552,*,100,*,not_orf
chrVII,52434,52731,*,100,*,not_orf
chrVII,53528,53787,*,100,*,not_orf
chrVII,55796,56482,*,100,*,not_orf
chrVII,58890,59122,*,100,*,not_orf
chrVII,61854,62075,*,100,*,not_orf
chrVII,63002,63048,*,100,*,not_orf
chrVII,63620,64503,*,100,*,not_orf
chrVII,66959,67598,*,100,*,not_orf
chrVII,69331,69671,*,100,*,not_orf
chrVII,72547,72749,*,100,*,not_orf
chrVII,73158,73340,*,100,*,not_orf
chrVII,73711,76894,*,100,*,not_orf
chrVII,77907,78015,*,100,*,not_orf
chrVII,78857,79112,*,100,*,not_orf
chrVII,80365,80659,*,100,*,not_orf
chrVII,81186,81426,*,100,*,not_orf
chrVII,82292,82374,*,100,*,not_orf
chrVII,82736,82878,*,100,*,not_orf
chrVII,84257,84885,*,100,*,not_orf
chrVII,87302,87981,*,100,*,not_orf
chrVII,89339,90054,*,100,*,not_orf
chrVII,91247,91432,*,100,*,not_orf
chrVII,92382,92512,*,100,*,not_orf
chrVII,93591,93792,*,100,*,not_orf
chrVII,94460,95858,*,100,*,not_orf
chrVII,97006,97338,*,100,*,not_orf
chrVII,98585,102076,*,100,*,not_orf
chrVII,98969,102543,*,100,*,not_orf
chrVII,107504,108158,*,100,*,not_orf
chrVII,110404,112475,*,100,*,not_orf
chrVII,114664,116059,*,100,*,not_orf
chrVII,117561,117854,*,100,*,not_orf
chrVII,120907,122694,*,100,*,not_orf
chrVII,123305,123591,*,100,*,not_orf
chrVII,124298,124698,*,100,*,not_orf
chrVII,129161,129883,*,100,*,not_orf
chrVII,131169,131525,*,100,*,not_orf
chrVII,139543,140368,*,100,*,not_orf
chrVII,141726,142246,*,100,*,not_orf
chrVII,144048,144808,*,100,*,not_orf
chrVII,145197,145809,*,100,*,not_orf
chrVII,147389,148229,*,100,*,not_orf
chrVII,148588,149704,*,100,*,not_orf
chrVII,150171,151037,*,100,*,not_orf
chrVII,152776,154615,*,100,*,not_orf
chrVII,156012,156543,*,100,*,not_orf
chrVII,157285,157906,*,100,*,not_orf
chrVII,159096,160065,*,100,*,not_orf
chrVII,162758,163409,*,100,*,not_orf
chrVII,165091,167352,*,100,*,not_orf
chrVII,170571,173285,*,100,*,not_orf
chrVII,174322,174545,*,100,*,not_orf
chrVII,175345,175527,*,100,*,not_orf
chrVII,180113,180700,*,100,*,not_orf
chrVII,182118,182390,*,100,*,not_orf
chrVII,184084,184153,*,100,*,not_orf
chrVII,185394,186059,*,100,*,not_orf
chrVII,187339,187464,*,100,*,not_orf
chrVII,190468,191129,*,100,*,not_orf
chrVII,191806,191978,*,100,*,not_orf
chrVII,193300,193707,*,100,*,not_orf
chrVII,196403,198138,*,100,*,not_orf
chrVII,199037,199210,*,100,*,not_orf
chrVII,200142,200561,*,100,*,not_orf
chrVII,202273,207033,*,100,*,not_orf
chrVII,208571,209006,*,100,*,not_orf
chrVII,210049,210416,*,100,*,not_orf
chrVII,213667,214081,*,100,*,not_orf
chrVII,215211,215278,*,100,*,not_orf
chrVII,216096,216273,*,100,*,not_orf
chrVII,217298,217524,*,100,*,not_orf
chrVII,220922,221104,*,100,*,not_orf
chrVII,225573,226399,*,100,*,not_orf
chrVII,227529,227754,*,100,*,not_orf
chrVII,228329,230243,*,100,*,not_orf
chrVII,232348,232450,*,100,*,not_orf
chrVII,234507,234717,*,100,*,not_orf
chrVII,235958,236269,*,100,*,not_orf
chrVII,238119,238353,*,100,*,not_orf
chrVII,241085,245716,*,100,*,not_orf
chrVII,248124,249869,*,100,*,not_orf
chrVII,252738,252897,*,100,*,not_orf
chrVII,253859,254641,*,100,*,not_orf
chrVII,255294,255663,*,100,*,not_orf
chrVII,256964,257707,*,100,*,not_orf
chrVII,261501,261648,*,100,*,not_orf
chrVII,265859,266145,*,100,*,not_orf
chrVII,267524,267723,*,100,*,not_orf
chrVII,269075,269293,*,100,*,not_orf
chrVII,270144,270392,*,100,*,not_orf
chrVII,270775,270997,*,100,*,not_orf
chrVII,272139,272520,*,100,*,not_orf
chrVII,274322,274780,*,100,*,not_orf
chrVII,276714,277617,*,100,*,not_orf
chrVII,278381,278946,*,100,*,not_orf
chrVII,280523,280777,*,100,*,not_orf
chrVII,281157,281634,*,100,*,not_orf
chrVII,283937,284442,*,100,*,not_orf
chrVII,285947,289809,*,100,*,not_orf
chrVII,291641,292033,*,100,*,not_orf
chrVII,293001,295932,*,100,*,not_orf
chrVII,297938,298178,*,100,*,not_orf
chrVII,299728,299978,*,100,*,not_orf
chrVII,301369,301537,*,100,*,not_orf
chrVII,303411,304333,*,100,*,not_orf
chrVII,306273,306560,*,100,*,not_orf
chrVII,307009,307437,*,100,*,not_orf
chrVII,308567,308713,*,100,*,not_orf
chrVII,310173,310967,*,100,*,not_orf
chrVII,311927,313234,*,100,*,not_orf
chrVII,314283,314631,*,100,*,not_orf
chrVII,316553,317342,*,100,*,not_orf
chrVII,318079,321782,*,100,*,not_orf
chrVII,323230,325331,*,100,*,not_orf
chrVII,326161,328874,*,100,*,not_orf
chrVII,330607,331118,*,100,*,not_orf
chrVII,334465,334886,*,100,*,not_orf
chrVII,337639,337906,*,100,*,not_orf
chrVII,341859,342056,*,100,*,not_orf
chrVII,343042,343319,*,100,*,not_orf
chrVII,344584,344791,*,100,*,not_orf
chrVII,345153,346406,*,100,*,not_orf
chrVII,346904,347119,*,100,*,not_orf
chrVII,349368,350616,*,100,*,not_orf
chrVII,352298,353058,*,100,*,not_orf
chrVII,355472,360288,*,100,*,not_orf
chrVII,361859,362225,*,100,*,not_orf
chrVII,363916,364335,*,100,*,not_orf
chrVII,365996,366925,*,100,*,not_orf
chrVII,368088,368753,*,100,*,not_orf
chrVII,371254,372012,*,100,*,not_orf
chrVII,374084,374459,*,100,*,not_orf
chrVII,374827,375087,*,100,*,not_orf
chrVII,375671,376101,*,100,*,not_orf
chrVII,377255,377609,*,100,*,not_orf
chrVII,379582,379760,*,100,*,not_orf
chrVII,381271,381523,*,100,*,not_orf
chrVII,383208,383654,*,100,*,not_orf
chrVII,384766,385196,*,100,*,not_orf
chrVII,388732,388968,*,100,*,not_orf
chrVII,389711,390065,*,100,*,not_orf
chrVII,391990,392223,*,100,*,not_orf
chrVII,393698,393986,*,100,*,not_orf
chrVII,394504,394966,*,100,*,not_orf
chrVII,395829,396035,*,100,*,not_orf
chrVII,397618,398628,*,100,*,not_orf
chrVII,400160,400871,*,100,*,not_orf
chrVII,401287,402589,*,100,*,not_orf
chrVII,403302,403687,*,100,*,not_orf
chrVII,404391,405776,*,100,*,not_orf
chrVII,406597,406860,*,100,*,not_orf
chrVII,409604,410069,*,100,*,not_orf
chrVII,411286,411552,*,100,*,not_orf
chrVII,412160,414102,*,100,*,not_orf
chrVII,415730,416146,*,100,*,not_orf
chrVII,417036,417483,*,100,*,not_orf
chrVII,418412,419527,*,100,*,not_orf
chrVII,420555,423961,*,100,*,not_orf
chrVII,425007,425362,*,100,*,not_orf
chrVII,426804,427297,*,100,*,not_orf
chrVII,427947,431548,*,100,*,not_orf
chrVII,433062,435625,*,100,*,not_orf
chrVII,436351,436570,*,100,*,not_orf
chrVII,436833,437467,*,100,*,not_orf
chrVII,437934,439091,*,100,*,not_orf
chrVII,439638,440063,*,100,*,not_orf
chrVII,440425,441281,*,100,*,not_orf
chrVII,442909,443642,*,100,*,not_orf
chrVII,446143,446412,*,100,*,not_orf
chrVII,448535,448764,*,100,*,not_orf
chrVII,449957,450197,*,100,*,not_orf
chrVII,452104,452404,*,100,*,not_orf
chrVII,454560,454785,*,100,*,not_orf
chrVII,457067,457163,*,100,*,not_orf
chrVII,457870,458156,*,100,*,not_orf
chrVII,458992,459110,*,100,*,not_orf
chrVII,459664,459854,*,100,*,not_orf
chrVII,461365,461666,*,100,*,not_orf
chrVII,464911,466141,*,100,*,not_orf
chrVII,468807,469092,*,100,*,not_orf
chrVII,472298,472855,*,100,*,not_orf
chrVII,474276,474489,*,100,*,not_orf
chrVII,475247,476313,*,100,*,not_orf
chrVII,478652,479910,*,100,*,not_orf
chrVII,482666,485921,*,100,*,not_orf
chrVII,489442,489708,*,100,*,not_orf
chrVII,490547,490703,*,100,*,not_orf
chrVII,491956,492474,*,100,*,not_orf
chrVII,494174,494517,*,100,*,not_orf
chrVII,495167,495453,*,100,*,not_orf
chrVII,496502,498476,*,100,*,not_orf
chrVII,499906,500132,*,100,*,not_orf
chrVII,502366,502938,*,100,*,not_orf
chrVII,504326,504657,*,100,*,not_orf
chrVII,505859,506070,*,100,*,not_orf
chrVII,506825,506969,*,100,*,not_orf
chrVII,507940,508110,*,100,*,not_orf
chrVII,508364,509047,*,100,*,not_orf
chrVII,511002,511545,*,100,*,not_orf
chrVII,512732,513159,*,100,*,not_orf
chrVII,514340,514554,*,100,*,not_orf
chrVII,516416,516943,*,100,*,not_orf
chrVII,520863,525229,*,100,*,not_orf
chrVII,526644,526973,*,100,*,not_orf
chrVII,527329,529264,*,100,*,not_orf
chrVII,530919,531883,*,100,*,not_orf
chrVII,532596,534132,*,100,*,not_orf
chrVII,543291,543553,*,100,*,not_orf
chrVII,544205,545681,*,100,*,not_orf
chrVII,546157,546809,*,100,*,not_orf
chrVII,547300,548264,*,100,*,not_orf
chrVII,553951,554248,*,100,*,not_orf
chrVII,554967,555812,*,100,*,not_orf
chrVII,556672,558149,*,100,*,not_orf
chrVII,558868,559731,*,100,*,not_orf
chrVII,559994,560682,*,100,*,not_orf
chrVII,576504,577487,*,100,*,not_orf
chrVII,579130,580435,*,100,*,not_orf
chrVII,581436,582990,*,100,*,not_orf
chrVII,583892,584895,*,100,*,not_orf
chrVII,586052,586392,*,100,*,not_orf
chrVII,589469,589826,*,100,*,not_orf
chrVII,590911,591314,*,100,*,not_orf
chrVII,591877,596693,*,100,*,not_orf
chrVII,598621,599417,*,100,*,not_orf
chrVII,601141,601661,*,100,*,not_orf
chrVII,604447,604773,*,100,*,not_orf
chrVII,605501,606136,*,100,*,not_orf
chrVII,607143,607563,*,100,*,not_orf
chrVII,609101,610564,*,100,*,not_orf
chrVII,611493,611889,*,100,*,not_orf
chrVII,615965,616328,*,100,*,not_orf
chrVII,617278,617516,*,100,*,not_orf
chrVII,617824,618077,*,100,*,not_orf
chrVII,627084,627806,*,100,*,not_orf
chrVII,631273,634304,*,100,*,not_orf
chrVII,635467,635712,*,100,*,not_orf
chrVII,636875,637104,*,100,*,not_orf
chrVII,637577,637744,*,100,*,not_orf
chrVII,639513,639772,*,100,*,not_orf
chrVII,640371,642010,*,100,*,not_orf
chrVII,643008,643148,*,100,*,not_orf
chrVII,643780,644044,*,100,*,not_orf
chrVII,644595,644860,*,100,*,not_orf
chrVII,646815,647123,*,100,*,not_orf
chrVII,648142,648383,*,100,*,not_orf
chrVII,648907,649598,*,100,*,not_orf
chrVII,650617,651290,*,100,*,not_orf
chrVII,652981,654634,*,100,*,not_orf
chrVII,656322,656960,*,100,*,not_orf
chrVII,659770,662358,*,100,*,not_orf
chrVII,666071,666341,*,100,*,not_orf
chrVII,667825,668189,*,100,*,not_orf
chrVII,669907,672186,*,100,*,not_orf
chrVII,675500,675671,*,100,*,not_orf
chrVII,676342,676621,*,100,*,not_orf
chrVII,677565,678695,*,100,*,not_orf
chrVII,682135,682566,*,100,*,not_orf
chrVII,687458,687899,*,100,*,not_orf
chrVII,689965,690245,*,100,*,not_orf
chrVII,693097,693363,*,100,*,not_orf
chrVII,694403,694584,*,100,*,not_orf
chrVII,695135,695417,*,100,*,not_orf
chrVII,697234,697445,*,100,*,not_orf
chrVII,698368,698599,*,100,*,not_orf
chrVII,698832,698989,*,100,*,not_orf
chrVII,699786,703636,*,100,*,not_orf
chrVII,705051,705359,*,100,*,not_orf
chrVII,715046,717358,*,100,*,not_orf
chrVII,718527,718893,*,100,*,not_orf
chrVII,719924,720409,*,100,*,not_orf
chrVII,724764,726974,*,100,*,not_orf
chrVII,727730,728046,*,100,*,not_orf
chrVII,729671,730033,*,100,*,not_orf
chrVII,730821,731449,*,100,*,not_orf
chrVII,732927,733935,*,100,*,not_orf
chrVII,735143,736662,*,100,*,not_orf
chrVII,738203,739944,*,100,*,not_orf
chrVII,750091,750400,*,100,*,not_orf
chrVII,751047,751394,*,100,*,not_orf
chrVII,753844,754726,*,100,*,not_orf
chrVII,755250,755589,*,100,*,not_orf
chrVII,756452,756896,*,100,*,not_orf
chrVII,757447,757770,*,100,*,not_orf
chrVII,761138,761392,*,100,*,not_orf
chrVII,762168,762428,*,100,*,not_orf
chrVII,763153,763762,*,100,*,not_orf
chrVII,765606,767429,*,100,*,not_orf
chrVII,770299,770569,*,100,*,not_orf
chrVII,771972,772454,*,100,*,not_orf
chrVII,773686,775193,*,100,*,not_orf
chrVII,777508,780399,*,100,*,not_orf
chrVII,781379,781767,*,100,*,not_orf
chrVII,783890,784223,*,100,*,not_orf
chrVII,784858,786054,*,100,*,not_orf
chrVII,786920,787312,*,100,*,not_orf
chrVII,787779,790459,*,100,*,not_orf
chrVII,793053,794674,*,100,*,not_orf
chrVII,795492,796798,*,100,*,not_orf
chrVII,797868,798543,*,100,*,not_orf
chrVII,800066,800546,*,100,*,not_orf
chrVII,801823,802440,*,100,*,not_orf
chrVII,805049,805269,*,100,*,not_orf
chrVII,806021,806412,*,100,*,not_orf
chrVII,826917,827552,*,100,*,not_orf
chrVII,828577,829116,*,100,*,not_orf
chrVII,830153,830515,*,100,*,not_orf
chrVII,832197,832456,*,100,*,not_orf
chrVII,833157,834689,*,100,*,not_orf
chrVII,835903,837142,*,100,*,not_orf
chrVII,840558,840824,*,100,*,not_orf
chrVII,842551,842845,*,100,*,not_orf
chrVII,843591,843854,*,100,*,not_orf
chrVII,844960,845893,*,100,*,not_orf
chrVII,846405,846933,*,100,*,not_orf
chrVII,848423,848829,*,100,*,not_orf
chrVII,850436,851047,*,100,*,not_orf
chrVII,853215,853675,*,100,*,not_orf
chrVII,854895,855264,*,100,*,not_orf
chrVII,856301,858287,*,100,*,not_orf
chrVII,858604,859063,*,100,*,not_orf
chrVII,859476,859901,*,100,*,not_orf
chrVII,865753,866336,*,100,*,not_orf
chrVII,867520,867774,*,100,*,not_orf
chrVII,869981,870232,*,100,*,not_orf
chrVII,871416,872044,*,100,*,not_orf
chrVII,875109,876669,*,100,*,not_orf
chrVII,878192,880420,*,100,*,not_orf
chrVII,882231,882812,*,100,*,not_orf
chrVII,883810,884509,*,100,*,not_orf
chrVII,885741,886073,*,100,*,not_orf
chrVII,887875,888882,*,100,*,not_orf
chrVII,889622,889733,*,100,*,not_orf
chrVII,892186,892497,*,100,*,not_orf
chrVII,894140,894693,*,100,*,not_orf
chrVII,897146,897502,*,100,*,not_orf
chrVII,899781,899904,*,100,*,not_orf
chrVII,902270,903474,*,100,*,not_orf
chrVII,904748,905237,*,100,*,not_orf
chrVII,905683,905934,*,100,*,not_orf
chrVII,908774,909213,*,100,*,not_orf
chrVII,910085,910432,*,100,*,not_orf
chrVII,910737,910843,*,100,*,not_orf
chrVII,911628,911883,*,100,*,not_orf
chrVII,912812,912913,*,100,*,not_orf
chrVII,913227,915241,*,100,*,not_orf
chrVII,916701,917040,*,100,*,not_orf
chrVII,918446,918512,*,100,*,not_orf
chrVII,919465,920575,*,100,*,not_orf
chrVII,921788,922175,*,100,*,not_orf
chrVII,922507,922633,*,100,*,not_orf
chrVII,924462,924696,*,100,*,not_orf
chrVII,930815,932541,*,100,*,not_orf
chrVII,935795,936074,*,100,*,not_orf
chrVII,936883,937124,*,100,*,not_orf
chrVII,938992,939923,*,100,*,not_orf
chrVII,940804,940869,*,100,*,not_orf
chrVII,942215,942806,*,100,*,not_orf
chrVII,944647,945145,*,100,*,not_orf
chrVII,947019,947420,*,100,*,not_orf
chrVII,948997,949382,*,100,*,not_orf
chrVII,950899,951894,*,100,*,not_orf
chrVII,952307,952548,*,100,*,not_orf
chrVII,953480,953960,*,100,*,not_orf
chrVII,954646,954674,*,100,*,not_orf
chrVII,958210,959904,*,100,*,not_orf
chrVII,961103,962530,*,100,*,not_orf
chrVII,962817,966039,*,100,*,not_orf
chrVII,968687,969187,*,100,*,not_orf
chrVII,970053,970771,*,100,*,not_orf
chrVII,973734,974875,*,100,*,not_orf
chrVII,976581,978036,*,100,*,not_orf
chrVII,979319,979765,*,100,*,not_orf
chrVII,982068,982482,*,100,*,not_orf
chrVII,984272,984966,*,100,*,not_orf
chrVII,985685,985972,*,100,*,not_orf
chrVII,986739,988049,*,100,*,not_orf
chrVII,989419,991176,*,100,*,not_orf
chrVII,993521,995639,*,100,*,not_orf
chrVII,996229,996869,*,100,*,not_orf
chrVII,998188,998358,*,100,*,not_orf
chrVII,999140,1000927,*,100,*,not_orf
chrVII,1002240,1002523,*,100,*,not_orf
chrVII,1003962,1004624,*,100,*,not_orf
chrVII,1006102,1006205,*,100,*,not_orf
chrVII,1007305,1007671,*,100,*,not_orf
chrVII,1010766,1012485,*,100,*,not_orf
chrVII,1014089,1014321,*,100,*,not_orf
chrVII,1016750,1016974,*,100,*,not_orf
chrVII,1017759,1017967,*,100,*,not_orf
chrVII,1019241,1019598,*,100,*,not_orf
chrVII,1021853,1022656,*,100,*,not_orf
chrVII,1024761,1025004,*,100,*,not_orf
chrVII,1025735,1026057,*,100,*,not_orf
chrVII,1026653,1027370,*,100,*,not_orf
chrVII,1031509,1031791,*,100,*,not_orf
chrVII,1037694,1037800,*,100,*,not_orf
chrVII,1038501,1039895,*,100,*,not_orf
chrVII,1043095,1043276,*,100,*,not_orf
chrVII,1043749,1043819,*,100,*,not_orf
chrVII,1045480,1045644,*,100,*,not_orf
chrVII,1046561,1046731,*,100,*,not_orf
chrVII,1048464,1048798,*,100,*,not_orf
chrVII,1049958,1050910,*,100,*,not_orf
chrVII,1051725,1052824,*,100,*,not_orf
chrVII,1057257,1057783,*,100,*,not_orf
chrVII,1058724,1059015,*,100,*,not_orf
chrVII,1060040,1060658,*,100,*,not_orf
chrVII,1061590,1061852,*,100,*,not_orf
chrVII,1063153,1063813,*,100,*,not_orf
chrVII,1064940,1067222,*,100,*,not_orf
chrVII,1068991,1070293,*,100,*,not_orf
chrVII,1071714,1073963,*,100,*,not_orf
chrVII,1075813,1076599,*,100,*,not_orf
chrVII,1078353,1080306,*,100,*,not_orf
chrVII,1080668,1081584,*,100,*,not_orf
chrVII,1082729,1084864,*,100,*,not_orf
chrVIII,7546,10213,*,100,*,not_orf
chrVIII,8351,11923,*,100,*,not_orf
chrVIII,12285,14901,*,100,*,not_orf
chrVIII,15413,19088,*,100,*,not_orf
chrVIII,20971,21783,*,100,*,not_orf
chrVIII,23540,23617,*,100,*,not_orf
chrVIII,25509,26241,*,100,*,not_orf
