chr,start,end,depth,strand,annotation,sample
chrIV,239355,239356,29,*,*,adh1
chrIV,239416,239417,6,*,*,adh1
chrIV,239428,239429,59,*,*,adh1
chrIV,239654,239655,10,*,*,adh1
chrIV,239659,239660,19,*,*,adh1
chrIV,239717,239718,27,*,*,adh1
chrIV,239788,239789,127,*,*,adh1
chrIV,239869,239870,110,*,*,adh1
chrIV,239873,239874,33,*,*,adh1
chrIV,239946,239947,38,*,*,adh1
chrIV,239951,239952,583,*,*,adh1
chrIV,239952,239953,18,*,*,adh1
chrIV,239955,239956,64,*,*,adh1
chrIV,239973,239974,142,*,*,adh1
chrIV,239975,239976,489,*,*,adh1
chrIV,240005,240006,735,*,*,adh1
chrIV,240052,240053,50,*,*,adh1
chrIV,240071,240072,22,*,*,adh1
chrIV,240073,240074,1947,*,*,adh1
chrIV,240086,240087,48,*,*,adh1
chrIV,240100,240101,15,*,*,adh1
chrIV,240103,240104,933,*,*,adh1
chrIV,240193,240194,4,*,*,adh1
chrIV,240240,240241,204,*,*,adh1
chrIV,240267,240268,5,*,*,adh1
chrIV,240906,240907,188,*,*,adh1
chrIV,240960,240961,1,*,*,adh1
chrIV,241332,241333,56,*,*,adh1
chrIV,241357,241358,37,*,*,adh1
chrIV,241888,241889,1,*,*,adh1
chrIV,242225,242226,17,*,*,adh1
chrIV,242229,242230,2,*,*,adh1
chrIV,242278,242279,16,*,*,adh1
chrIV,243838,243839,33,*,*,adh1
chrIV,245468,245469,71,*,*,adh1
chrIV,245681,245682,7,*,*,adh1
chrIV,246280,246281,380,*,*,adh1
chrIV,247685,247686,1,*,*,adh1
chrIV,247716,247717,4,*,*,adh1
chrIV,248068,248069,50,*,*,adh1
chrIV,248136,248137,1,*,*,adh1
chrIV,248635,248636,139,*,*,adh1
chrIV,249936,249937,146,*,*,adh1
chrIV,251443,251444,42,*,*,adh1
chrIV,251447,251448,4,*,*,adh1
chrIV,253350,253351,2,*,*,adh1
chrIV,253352,253353,5,*,*,adh1
chrIV,253637,253638,1,*,*,adh1
chrIV,253822,253823,117,*,*,adh1
chrIV,253824,253825,1,*,*,adh1
chrIV,254407,254408,17,*,*,adh1
chrIV,255444,255445,15,*,*,adh1
chrIV,258040,258041,70,*,*,adh1
chrIV,258663,258664,89,*,*,adh1
chrIV,258865,258866,6,*,*,adh1
chrIV,260477,260478,19,*,*,adh1
chrIV,260599,260600,67,*,*,adh1
chrIV,264210,264211,7,*,*,adh1
chrIV,264348,264349,25,*,*,adh1
chrIV,264361,264362,1,*,*,adh1
chrIV,264417,264418,65,*,*,adh1
chrIV,264547,264548,26,*,*,adh1
chrIV,264549,264550,1,*,*,adh1
chrIV,264764,264765,168,*,*,adh1
chrIV,265083,265084,371,*,*,adh1
chrIV,265087,265088,4,*,*,adh1
chrIV,265192,265193,30,*,*,adh1
chrIV,265399,265400,59,*,*,adh1
chrIV,267278,267279,2,*,*,adh1
chrIV,267383,267384,12,*,*,adh1
chrIV,267596,267597,62,*,*,adh1
chrIV,269205,269206,214,*,*,adh1
chrIV,270871,270872,4,*,*,adh1
chrIV,275040,275041,2,*,*,adh1
chrIV,276728,276729,53,*,*,adh1
chrIV,280175,280176,2,*,*,adh1
chrIV,280179,280180,18,*,*,adh1
chrIV,281704,281705,51,*,*,adh1
chrIV,282081,282082,1,*,*,adh1
chrIV,282168,282169,6,*,*,adh1
chrIV,282541,282542,85,*,*,adh1
chrIV,283045,283046,7,*,*,adh1
chrIV,283237,283238,8,*,*,adh1
chrIV,284873,284874,30,*,*,adh1
chrIV,285217,285218,1,*,*,adh1
chrIV,285239,285240,51,*,*,adh1
chrIV,286225,286226,5,*,*,adh1
chrIV,286987,286988,3,*,*,adh1
chrIV,287843,287844,60,*,*,adh1
chrIV,288159,288160,24,*,*,adh1
chrIV,289375,289376,132,*,*,adh1
chrIV,289697,289698,417,*,*,adh1
chrIV,289714,289715,6,*,*,adh1
chrIV,289800,289801,181,*,*,adh1
chrIV,292621,292622,10,*,*,adh1
chrIV,292699,292700,6,*,*,adh1
chrIV,293163,293164,26,*,*,adh1
chrIV,294910,294911,2,*,*,adh1
chrIV,296092,296093,13,*,*,adh1
chrIV,296505,296506,14,*,*,adh1
chrIV,301338,301339,26,*,*,adh1
chrIV,301794,301795,8,*,*,adh1
chrIV,302020,302021,75,*,*,adh1
chrIV,302397,302398,4,*,*,adh1
chrIV,302424,302425,2,*,*,adh1
chrIV,302570,302571,1,*,*,adh1
chrIV,302771,302772,19,*,*,adh1
chrIV,302860,302861,28,*,*,adh1
chrIV,302875,302876,10,*,*,adh1
chrIV,302890,302891,204,*,*,adh1
chrIV,302894,302895,371,*,*,adh1
chrIV,302925,302926,26,*,*,adh1
chrIV,303039,303040,50,*,*,adh1
chrIV,303100,303101,1,*,*,adh1
chrIV,303677,303678,18,*,*,adh1
chrIV,304309,304310,90,*,*,adh1
chrIV,304898,304899,5,*,*,adh1
chrIV,305107,305108,1,*,*,adh1
chrIV,305117,305118,74,*,*,adh1
chrIV,305151,305152,137,*,*,adh1
chrIV,305153,305154,1,*,*,adh1
chrIV,307876,307877,235,*,*,adh1
chrIV,308307,308308,13,*,*,adh1
chrIV,308319,308320,4,*,*,adh1
chrIV,309128,309129,2,*,*,adh1
chrIV,309350,309351,4,*,*,adh1
chrIV,310004,310005,206,*,*,adh1
chrIV,310222,310223,5,*,*,adh1
chrIV,310227,310228,6,*,*,adh1
chrIV,310244,310245,8,*,*,adh1
chrIV,310277,310278,6,*,*,adh1
chrIV,310654,310655,30,*,*,adh1
chrIV,311244,311245,5,*,*,adh1
chrIV,311430,311431,4,*,*,adh1
chrIV,311550,311551,4,*,*,adh1
chrIV,312074,312075,32,*,*,adh1
chrIV,312409,312410,135,*,*,adh1
chrIV,312570,312571,4,*,*,adh1
chrIV,312602,312603,94,*,*,adh1
chrIV,312688,312689,27,*,*,adh1
chrIV,312768,312769,1,*,*,adh1
chrIV,312836,312837,12,*,*,adh1
chrIV,312855,312856,31,*,*,adh1
chrIV,312930,312931,27,*,*,adh1
chrIV,313267,313268,39,*,*,adh1
chrIV,313348,313349,687,*,*,adh1
chrIV,314059,314060,3,*,*,adh1
chrIV,314621,314622,9,*,*,adh1
chrIV,315047,315048,1,*,*,adh1
chrIV,315091,315092,71,*,*,adh1
chrIV,315303,315304,212,*,*,adh1
chrIV,315734,315735,315,*,*,adh1
chrIV,315897,315898,1,*,*,adh1
chrIV,315930,315931,13,*,*,adh1
chrIV,316255,316256,160,*,*,adh1
chrIV,316375,316376,16,*,*,adh1
chrIV,316436,316437,269,*,*,adh1
chrIV,316568,316569,57,*,*,adh1
chrIV,316611,316612,58,*,*,adh1
chrIV,316650,316651,107,*,*,adh1
chrIV,316860,316861,5,*,*,adh1
chrIV,316971,316972,24,*,*,adh1
chrIV,317124,317125,97,*,*,adh1
chrIV,317313,317314,10,*,*,adh1
chrIV,317452,317453,2,*,*,adh1
chrIV,320135,320136,11,*,*,adh1
chrIV,320318,320319,105,*,*,adh1
chrIV,321723,321724,7,*,*,adh1
chrIV,321732,321733,44,*,*,adh1
chrIV,321763,321764,332,*,*,adh1
chrIV,321778,321779,173,*,*,adh1
chrIV,321961,321962,1,*,*,adh1
chrIV,322131,322132,23,*,*,adh1
chrIV,322385,322386,50,*,*,adh1
chrIV,322700,322701,1,*,*,adh1
chrIV,322787,322788,1,*,*,adh1
chrIV,322941,322942,10,*,*,adh1
chrIV,323460,323461,2,*,*,adh1
chrIV,323502,323503,1,*,*,adh1
chrIV,323758,323759,142,*,*,adh1
chrIV,323833,323834,8,*,*,adh1
chrIV,323849,323850,2,*,*,adh1
chrIV,323850,323851,1,*,*,adh1
chrIV,323850,323851,176,*,*,adh1
chrIV,325734,325735,56,*,*,adh1
chrIV,326057,326058,13,*,*,adh1
chrIV,326252,326253,1,*,*,adh1
chrIV,326816,326817,15,*,*,adh1
chrIV,327080,327081,1,*,*,adh1
chrIV,327398,327399,28,*,*,adh1
chrIV,327813,327814,225,*,*,adh1
chrIV,328118,328119,5,*,*,adh1
chrIV,329042,329043,93,*,*,adh1
chrIV,329409,329410,5,*,*,adh1
chrIV,329646,329647,2,*,*,adh1
chrIV,329763,329764,35,*,*,adh1
chrIV,330243,330244,97,*,*,adh1
chrIV,330398,330399,3,*,*,adh1
chrIV,330452,330453,43,*,*,adh1
chrIV,330525,330526,28,*,*,adh1
chrIV,330529,330530,17,*,*,adh1
chrIV,330550,330551,5,*,*,adh1
chrIV,330563,330564,1,*,*,adh1
chrIV,330570,330571,93,*,*,adh1
chrIV,330575,330576,81,*,*,adh1
chrIV,330577,330578,1,*,*,adh1
chrIV,330642,330643,690,*,*,adh1
chrIV,330643,330644,3,*,*,adh1
chrIV,330664,330665,2,*,*,adh1
chrIV,330718,330719,266,*,*,adh1
chrIV,330730,330731,1,*,*,adh1
chrIV,330756,330757,265,*,*,adh1
chrIV,330763,330764,227,*,*,adh1
chrIV,330772,330773,34,*,*,adh1
chrIV,330783,330784,1,*,*,adh1
chrIV,330936,330937,4,*,*,adh1
chrIV,331006,331007,15,*,*,adh1
chrIV,331010,331011,952,*,*,adh1
chrIV,331011,331012,197,*,*,adh1
chrIV,332583,332584,174,*,*,adh1
chrIV,332655,332656,3,*,*,adh1
chrIV,332720,332721,81,*,*,adh1
chrIV,332958,332959,18,*,*,adh1
chrIV,333563,333564,48,*,*,adh1
chrIV,333696,333697,6,*,*,adh1
chrIV,333773,333774,1,*,*,adh1
chrIV,334093,334094,1,*,*,adh1
chrIV,334484,334485,6,*,*,adh1
chrIV,334588,334589,213,*,*,adh1
chrIV,334863,334864,45,*,*,adh1
chrIV,335261,335262,4,*,*,adh1
chrIV,335566,335567,51,*,*,adh1
chrIV,335903,335904,6,*,*,adh1
chrIV,337323,337324,22,*,*,adh1
chrIV,337348,337349,8,*,*,adh1
chrIV,337439,337440,21,*,*,adh1
chrIV,338264,338265,1,*,*,adh1
chrIV,339564,339565,90,*,*,adh1
chrIV,341260,341261,19,*,*,adh1
chrIV,341267,341268,78,*,*,adh1
chrIV,341278,341279,67,*,*,adh1
chrIV,341291,341292,13,*,*,adh1
chrIV,341295,341296,17,*,*,adh1
chrIV,341344,341345,11,*,*,adh1
chrIV,341475,341476,2,*,*,adh1
chrIV,341502,341503,45,*,*,adh1
chrIV,341669,341670,21,*,*,adh1
chrIV,341710,341711,7,*,*,adh1
chrIV,344026,344027,3,*,*,adh1
chrIV,344028,344029,4,*,*,adh1
chrIV,344185,344186,8,*,*,adh1
chrIV,344221,344222,4,*,*,adh1
chrIV,344470,344471,90,*,*,adh1
chrIV,345427,345428,1,*,*,adh1
chrIV,345493,345494,9,*,*,adh1
chrIV,345542,345543,387,*,*,adh1
chrIV,345572,345573,39,*,*,adh1
chrIV,345839,345840,1,*,*,adh1
chrIV,346219,346220,135,*,*,adh1
chrIV,347229,347230,7,*,*,adh1
chrIV,347795,347796,1,*,*,adh1
chrIV,347930,347931,131,*,*,adh1
chrIV,348253,348254,2,*,*,adh1
chrIV,349491,349492,3,*,*,adh1
chrIV,350593,350594,13,*,*,adh1
chrIV,351036,351037,50,*,*,adh1
chrIV,351385,351386,64,*,*,adh1
chrIV,351549,351550,4,*,*,adh1
chrIV,351683,351684,1,*,*,adh1
chrIV,354606,354607,7,*,*,adh1
chrIV,355008,355009,6,*,*,adh1
chrIV,355289,355290,4,*,*,adh1
chrIV,356986,356987,30,*,*,adh1
chrIV,357002,357003,54,*,*,adh1
chrIV,357065,357066,72,*,*,adh1
chrIV,357068,357069,381,*,*,adh1
chrIV,357069,357070,399,*,*,adh1
chrIV,357087,357088,144,*,*,adh1
chrIV,357111,357112,314,*,*,adh1
chrIV,357115,357116,237,*,*,adh1
chrIV,357127,357128,158,*,*,adh1
chrIV,357154,357155,277,*,*,adh1
chrIV,357166,357167,120,*,*,adh1
chrIV,357171,357172,2,*,*,adh1
chrIV,357203,357204,3,*,*,adh1
chrIV,357351,357352,34,*,*,adh1
chrIV,357355,357356,168,*,*,adh1
chrIV,357363,357364,7,*,*,adh1
chrIV,357384,357385,415,*,*,adh1
chrIV,357386,357387,1,*,*,adh1
chrIV,357402,357403,291,*,*,adh1
chrIV,357404,357405,1,*,*,adh1
chrIV,357415,357416,99,*,*,adh1
chrIV,357447,357448,5,*,*,adh1
chrIV,357463,357464,4,*,*,adh1
chrIV,357530,357531,360,*,*,adh1
chrIV,357823,357824,17,*,*,adh1
chrIV,357935,357936,60,*,*,adh1
chrIV,357997,357998,3,*,*,adh1
chrIV,358370,358371,37,*,*,adh1
chrIV,358731,358732,53,*,*,adh1
chrIV,358812,358813,565,*,*,adh1
chrIV,358877,358878,60,*,*,adh1
chrIV,358928,358929,50,*,*,adh1
chrIV,359353,359354,6,*,*,adh1
chrIV,359727,359728,106,*,*,adh1
chrIV,359860,359861,35,*,*,adh1
chrIV,360153,360154,54,*,*,adh1
chrIV,360155,360156,1,*,*,adh1
chrIV,361396,361397,26,*,*,adh1
chrIV,361402,361403,34,*,*,adh1
chrIV,361486,361487,168,*,*,adh1
chrIV,361489,361490,9,*,*,adh1
chrIV,361498,361499,29,*,*,adh1
chrIV,362313,362314,1,*,*,adh1
chrIV,362428,362429,25,*,*,adh1
chrIV,362599,362600,35,*,*,adh1
chrIV,363795,363796,19,*,*,adh1
chrIV,363800,363801,12,*,*,adh1
chrIV,363811,363812,59,*,*,adh1
chrIV,363831,363832,15,*,*,adh1
chrIV,363919,363920,45,*,*,adh1
chrIV,364039,364040,854,*,*,adh1
chrIV,364943,364944,4,*,*,adh1
chrIV,366067,366068,31,*,*,adh1
chrIV,366112,366113,20,*,*,adh1
chrIV,366125,366126,90,*,*,adh1
chrIV,366137,366138,107,*,*,adh1
chrIV,366186,366187,12,*,*,adh1
chrIV,366209,366210,47,*,*,adh1
chrIV,366237,366238,54,*,*,adh1
chrIV,366293,366294,49,*,*,adh1
chrIV,366299,366300,37,*,*,adh1
chrIV,366381,366382,98,*,*,adh1
chrIV,366494,366495,160,*,*,adh1
chrIV,366579,366580,103,*,*,adh1
chrIV,366586,366587,105,*,*,adh1
chrIV,366622,366623,112,*,*,adh1
chrIV,366762,366763,287,*,*,adh1
chrIV,366797,366798,13,*,*,adh1
chrIV,366976,366977,2,*,*,adh1
chrIV,367018,367019,7,*,*,adh1
chrIV,367436,367437,1,*,*,adh1
chrIV,368495,368496,28,*,*,adh1
chrIV,368507,368508,2,*,*,adh1
chrIV,368557,368558,79,*,*,adh1
chrIV,368590,368591,86,*,*,adh1
chrIV,368706,368707,1069,*,*,adh1
chrIV,368726,368727,398,*,*,adh1
chrIV,368768,368769,68,*,*,adh1
chrIV,368770,368771,1,*,*,adh1
chrIV,368779,368780,21,*,*,adh1
chrIV,368780,368781,219,*,*,adh1
chrIV,368794,368795,399,*,*,adh1
chrIV,368808,368809,27,*,*,adh1
chrIV,368850,368851,24,*,*,adh1
chrIV,368889,368890,49,*,*,adh1
chrIV,369116,369117,1,*,*,adh1
chrIV,369117,369118,137,*,*,adh1
chrIV,369129,369130,450,*,*,adh1
chrIV,369198,369199,12,*,*,adh1
chrIV,369202,369203,14,*,*,adh1
chrIV,369232,369233,25,*,*,adh1
chrIV,369237,369238,251,*,*,adh1
chrIV,369405,369406,54,*,*,adh1
chrIV,369414,369415,14,*,*,adh1
chrIV,369452,369453,1,*,*,adh1
chrIV,369453,369454,114,*,*,adh1
chrIV,369467,369468,1,*,*,adh1
chrIV,369471,369472,8,*,*,adh1
chrIV,369481,369482,20,*,*,adh1
chrIV,369515,369516,10,*,*,adh1
chrIV,369706,369707,23,*,*,adh1
chrIV,370171,370172,336,*,*,adh1
chrIV,370809,370810,57,*,*,adh1
chrIV,370845,370846,96,*,*,adh1
chrIV,370978,370979,3,*,*,adh1
chrIV,370980,370981,1,*,*,adh1
chrIV,371095,371096,345,*,*,adh1
chrIV,371188,371189,3,*,*,adh1
chrIV,372152,372153,11,*,*,adh1
chrIV,372541,372542,2,*,*,adh1
chrIV,374024,374025,26,*,*,adh1
chrIV,375331,375332,86,*,*,adh1
chrIV,375400,375401,143,*,*,adh1
chrIV,376287,376288,1,*,*,adh1
chrIV,376612,376613,7,*,*,adh1
chrIV,376708,376709,41,*,*,adh1
chrIV,377334,377335,1715,*,*,adh1
chrIV,381514,381515,27,*,*,adh1
chrIV,381802,381803,16,*,*,adh1
chrIV,381989,381990,262,*,*,adh1
chrIV,382077,382078,2,*,*,adh1
chrIV,386984,386985,593,*,*,adh1
chrIV,387081,387082,37,*,*,adh1
chrIV,387824,387825,5,*,*,adh1
chrIV,389039,389040,29,*,*,adh1
chrIV,389847,389848,1,*,*,adh1
chrIV,391743,391744,4,*,*,adh1
chrIV,392052,392053,74,*,*,adh1
chrIV,392100,392101,15,*,*,adh1
chrIV,392148,392149,1,*,*,adh1
chrIV,392150,392151,8,*,*,adh1
chrIV,392152,392153,2,*,*,adh1
chrIV,392562,392563,315,*,*,adh1
chrIV,392565,392566,93,*,*,adh1
chrIV,392703,392704,286,*,*,adh1
chrIV,392843,392844,145,*,*,adh1
chrIV,392849,392850,2,*,*,adh1
chrIV,394014,394015,422,*,*,adh1
chrIV,394089,394090,36,*,*,adh1
chrIV,394093,394094,80,*,*,adh1
chrIV,394432,394433,77,*,*,adh1
chrIV,395538,395539,5,*,*,adh1
chrIV,395693,395694,15,*,*,adh1
chrIV,397317,397318,31,*,*,adh1
chrIV,397407,397408,21,*,*,adh1
chrIV,398375,398376,105,*,*,adh1
chrIV,399131,399132,9,*,*,adh1
chrIV,399231,399232,10,*,*,adh1
chrIV,399257,399258,2,*,*,adh1
chrIV,400620,400621,33,*,*,adh1
chrIV,401946,401947,67,*,*,adh1
chrIV,403176,403177,100,*,*,adh1
chrIV,403505,403506,1,*,*,adh1
chrIV,403532,403533,1,*,*,adh1
chrIV,404825,404826,62,*,*,adh1
chrIV,404996,404997,12,*,*,adh1
chrIV,405067,405068,22,*,*,adh1
chrIV,405101,405102,37,*,*,adh1
chrIV,405124,405125,2,*,*,adh1
chrIV,405190,405191,18,*,*,adh1
chrIV,407403,407404,60,*,*,adh1
chrIV,407425,407426,12,*,*,adh1
chrIV,407441,407442,36,*,*,adh1
chrIV,407450,407451,45,*,*,adh1
chrIV,407463,407464,3,*,*,adh1
chrIV,407606,407607,190,*,*,adh1
chrIV,407682,407683,155,*,*,adh1
chrIV,407778,407779,11,*,*,adh1
chrIV,407885,407886,5,*,*,adh1
chrIV,407942,407943,16,*,*,adh1
chrIV,408124,408125,289,*,*,adh1
chrIV,408276,408277,9,*,*,adh1
chrIV,408495,408496,5,*,*,adh1
chrIV,408638,408639,11,*,*,adh1
chrIV,409939,409940,3,*,*,adh1
chrIV,410237,410238,61,*,*,adh1
chrIV,410555,410556,49,*,*,adh1
chrIV,410869,410870,97,*,*,adh1
chrIV,410873,410874,33,*,*,adh1
chrIV,411123,411124,1,*,*,adh1
chrIV,411206,411207,31,*,*,adh1
chrIV,411207,411208,1,*,*,adh1
chrIV,411235,411236,41,*,*,adh1
chrIV,411251,411252,13,*,*,adh1
chrIV,411263,411264,7,*,*,adh1
chrIV,411299,411300,52,*,*,adh1
chrIV,411303,411304,2,*,*,adh1
chrIV,411670,411671,1,*,*,adh1
chrIV,411697,411698,17,*,*,adh1
chrIV,411703,411704,12,*,*,adh1
chrIV,411706,411707,59,*,*,adh1
chrIV,411846,411847,1,*,*,adh1
chrIV,413129,413130,1,*,*,adh1
chrIV,413237,413238,1,*,*,adh1
chrIV,413239,413240,11,*,*,adh1
chrIV,413272,413273,9,*,*,adh1
chrIV,413621,413622,2,*,*,adh1
chrIV,413658,413659,1,*,*,adh1
chrIV,413717,413718,1,*,*,adh1
chrIV,413732,413733,73,*,*,adh1
chrIV,413751,413752,18,*,*,adh1
chrIV,413794,413795,16,*,*,adh1
chrIV,413892,413893,23,*,*,adh1
chrIV,413997,413998,15,*,*,adh1
chrIV,414072,414073,67,*,*,adh1
chrIV,414870,414871,1,*,*,adh1
chrIV,414901,414902,1,*,*,adh1
chrIV,414934,414935,2,*,*,adh1
chrIV,416064,416065,1,*,*,adh1
chrIV,417051,417052,843,*,*,adh1
chrIV,417211,417212,1,*,*,adh1
chrIV,417280,417281,16,*,*,adh1
chrIV,418121,418122,3,*,*,adh1
chrIV,418318,418319,14,*,*,adh1
chrIV,420496,420497,13,*,*,adh1
chrIV,421136,421137,57,*,*,adh1
chrIV,421905,421906,94,*,*,adh1
chrIV,421910,421911,289,*,*,adh1
chrIV,422845,422846,17,*,*,adh1
chrIV,423693,423694,8,*,*,adh1
chrIV,424185,424186,194,*,*,adh1
chrIV,425362,425363,529,*,*,adh1
chrIV,425517,425518,219,*,*,adh1
chrIV,425544,425545,15,*,*,adh1
chrIV,427165,427166,17,*,*,adh1
chrIV,427830,427831,127,*,*,adh1
chrIV,428692,428693,46,*,*,adh1
chrIV,429766,429767,265,*,*,adh1
chrIV,430539,430540,2,*,*,adh1
chrIV,430795,430796,745,*,*,adh1
chrIV,431595,431596,30,*,*,adh1
chrIV,432031,432032,10,*,*,adh1
chrIV,432124,432125,1521,*,*,adh1
chrIV,432140,432141,127,*,*,adh1
chrIV,432211,432212,717,*,*,adh1
chrIV,433740,433741,1,*,*,adh1
chrIV,433829,433830,3,*,*,adh1
chrIV,434131,434132,280,*,*,adh1
chrIV,434210,434211,6,*,*,adh1
chrIV,434518,434519,1,*,*,adh1
chrIV,434691,434692,1,*,*,adh1
chrIV,435227,435228,13,*,*,adh1
chrIV,437033,437034,487,*,*,adh1
chrIV,438151,438152,15,*,*,adh1
chrIV,438902,438903,504,*,*,adh1
chrIV,438958,438959,9,*,*,adh1
chrIV,440097,440098,108,*,*,adh1
chrIV,441539,441540,8,*,*,adh1
chrIV,443801,443802,7,*,*,adh1
chrIV,443926,443927,1,*,*,adh1
chrIV,443985,443986,3,*,*,adh1
chrIV,444140,444141,38,*,*,adh1
chrIV,444252,444253,3,*,*,adh1
chrIV,444307,444308,44,*,*,adh1
chrIV,444484,444485,7,*,*,adh1
chrIV,445807,445808,7,*,*,adh1
chrIV,445935,445936,71,*,*,adh1
chrIV,446676,446677,1,*,*,adh1
chrIV,446682,446683,4,*,*,adh1
chrIV,447034,447035,1,*,*,adh1
chrIV,447223,447224,329,*,*,adh1
chrIV,447225,447226,5,*,*,adh1
chrIV,447267,447268,16,*,*,adh1
chrIV,447358,447359,2,*,*,adh1
chrIV,447474,447475,85,*,*,adh1
chrIV,447720,447721,9,*,*,adh1
chrIV,447735,447736,16,*,*,adh1
chrIV,447773,447774,1,*,*,adh1
chrIV,448613,448614,2,*,*,adh1
chrIV,448962,448963,10,*,*,adh1
chrIV,449057,449058,36,*,*,adh1
chrIV,450277,450278,7,*,*,adh1
chrIV,450281,450282,45,*,*,adh1
chrIV,450412,450413,93,*,*,adh1
chrIV,450480,450481,13,*,*,adh1
chrIV,450508,450509,42,*,*,adh1
chrIV,450745,450746,111,*,*,adh1
chrIV,450828,450829,13,*,*,adh1
chrIV,451888,451889,56,*,*,adh1
chrIV,452208,452209,1,*,*,adh1
chrIV,452438,452439,7,*,*,adh1
chrIV,452461,452462,28,*,*,adh1
chrIV,452648,452649,27,*,*,adh1
chrIV,452835,452836,48,*,*,adh1
chrIV,452886,452887,11,*,*,adh1
chrIV,452894,452895,1,*,*,adh1
chrIV,452950,452951,2,*,*,adh1
chrIV,453042,453043,2,*,*,adh1
chrIV,453106,453107,1,*,*,adh1
chrIV,453987,453988,163,*,*,adh1
chrIV,453990,453991,1,*,*,adh1
chrIV,455077,455078,52,*,*,adh1
chrIV,455168,455169,85,*,*,adh1
chrIV,455244,455245,64,*,*,adh1
chrIV,455493,455494,7,*,*,adh1
chrIV,455846,455847,9,*,*,adh1
chrIV,455967,455968,4,*,*,adh1
chrIV,456765,456766,45,*,*,adh1
chrIV,458902,458903,9,*,*,adh1
chrIV,461064,461065,186,*,*,adh1
chrIV,461065,461066,1,*,*,adh1
chrIV,461276,461277,1,*,*,adh1
chrIV,461550,461551,234,*,*,adh1
chrIV,461568,461569,2,*,*,adh1
chrIV,461580,461581,22,*,*,adh1
chrIV,461584,461585,85,*,*,adh1
chrIV,461598,461599,4,*,*,adh1
chrIV,461628,461629,6,*,*,adh1
chrIV,461704,461705,4,*,*,adh1
chrIV,461751,461752,88,*,*,adh1
chrIV,461755,461756,117,*,*,adh1
chrIV,461760,461761,16,*,*,adh1
chrIV,461779,461780,1,*,*,adh1
chrIV,461789,461790,32,*,*,adh1
chrIV,461928,461929,4,*,*,adh1
chrIV,462163,462164,3,*,*,adh1
chrIV,462234,462235,1,*,*,adh1
chrIV,462438,462439,1,*,*,adh1
chrIV,462457,462458,2,*,*,adh1
chrIV,462468,462469,1,*,*,adh1
chrIV,462469,462470,154,*,*,adh1
chrIV,462504,462505,103,*,*,adh1
chrIV,462533,462534,55,*,*,adh1
chrIV,462593,462594,75,*,*,adh1
chrIV,463222,463223,31,*,*,adh1
chrIV,463263,463264,27,*,*,adh1
chrIV,464837,464838,2,*,*,adh1
chrIV,465063,465064,222,*,*,adh1
chrIV,465108,465109,32,*,*,adh1
chrIV,465112,465113,587,*,*,adh1
chrIV,465114,465115,1,*,*,adh1
chrIV,465368,465369,14,*,*,adh1
chrIV,465391,465392,1,*,*,adh1
chrIV,465445,465446,1,*,*,adh1
chrIV,465454,465455,123,*,*,adh1
chrIV,465467,465468,1,*,*,adh1
chrIV,465603,465604,5,*,*,adh1
chrIV,465707,465708,5,*,*,adh1
chrIV,465773,465774,223,*,*,adh1
chrIV,465783,465784,64,*,*,adh1
chrIV,466031,466032,280,*,*,adh1
chrIV,468927,468928,1,*,*,adh1
chrIV,470944,470945,8,*,*,adh1
chrIV,471554,471555,1,*,*,adh1
chrIV,471597,471598,6,*,*,adh1
chrIV,471610,471611,97,*,*,adh1
chrIV,471639,471640,14,*,*,adh1
chrIV,471749,471750,140,*,*,adh1
chrIV,475741,475742,18,*,*,adh1
chrIV,476002,476003,28,*,*,adh1
chrIV,476588,476589,32,*,*,adh1
chrIV,478845,478846,91,*,*,adh1
chrIV,478976,478977,210,*,*,adh1
chrIV,478999,479000,9,*,*,adh1
chrIV,480750,480751,37,*,*,adh1
chrIV,480986,480987,26,*,*,adh1
chrIV,481789,481790,397,*,*,adh1
chrIV,482415,482416,129,*,*,adh1
chrIV,482442,482443,4,*,*,adh1
chrIV,482449,482450,143,*,*,adh1
chrIV,482933,482934,3,*,*,adh1
chrIV,483987,483988,191,*,*,adh1
chrIV,484907,484908,1,*,*,adh1
chrIV,485465,485466,8,*,*,adh1
chrIV,485634,485635,808,*,*,adh1
chrIV,485638,485639,31,*,*,adh1
chrIV,485731,485732,95,*,*,adh1
chrIV,485890,485891,14,*,*,adh1
chrIV,486063,486064,1,*,*,adh1
chrIV,486652,486653,176,*,*,adh1
chrIV,486658,486659,8,*,*,adh1
chrIV,487655,487656,26,*,*,adh1
chrIV,488031,488032,1,*,*,adh1
chrIV,488763,488764,31,*,*,adh1
chrIV,489163,489164,46,*,*,adh1
chrIV,489181,489182,35,*,*,adh1
chrIV,489215,489216,1,*,*,adh1
chrIV,489221,489222,34,*,*,adh1
chrIV,489290,489291,10,*,*,adh1
chrIV,489373,489374,2,*,*,adh1
chrIV,489449,489450,4,*,*,adh1
chrIV,490466,490467,105,*,*,adh1
chrIV,490690,490691,32,*,*,adh1
chrIV,491179,491180,190,*,*,adh1
chrIV,491194,491195,6,*,*,adh1
chrIV,491347,491348,212,*,*,adh1
chrIV,491438,491439,1,*,*,adh1
chrIV,491641,491642,27,*,*,adh1
chrIV,491667,491668,21,*,*,adh1
chrIV,491789,491790,5,*,*,adh1
chrIV,492540,492541,178,*,*,adh1
chrIV,494600,494601,3,*,*,adh1
chrIV,497449,497450,9,*,*,adh1
